ALAND,AWATER,BASIN,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FID_inland,FID_tl_2015_us_county,FUNCSTAT,GEOID,HUC12,HU_12_NAME,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,SUBBASIN,SUBREGION,Shape_Area,Shape_Length
2736303053.0,198896959.0,Edisto-South Carolina Coastal, ,H1,029,01247991, ,1550,2027,A,45029,030502070703,Cuckolds Creek,+32.8350184,-080.6552438,06, ,G4020,Colleton,Colleton County,45,Salkehatchie,Edisto-Santee,147844339.43,62790.3015795
1757188472.0,15284511.0,Ogeechee, ,H1,303,00348428, ,1551,1303,A,13303,030602010502,Kittrell Creek,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Upper Ogeechee,Ogeechee-Savannah,50574890.8125,37817.7207524
1757188472.0,15284511.0,Altamaha, ,H1,303,00348428, ,1552,1303,A,13303,030701020402,Robinson Creek,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Lower Oconee,Altamaha-St. Marys,60376967.8438,35910.9378314
2372842394.0,1144346152.0,Edisto-South Carolina Coastal,16700,H1,019,01252740, ,1553,1942,A,45019,030502020205,Stono River,+32.8004582,-079.9424800,06, ,G4020,Charleston,Charleston County,45,South Carolina Coastal,Edisto-Santee,84329509.9609,67516.7524659
503398796.0,12846500.0,Apalachicola,12060,H1,113,01687740,122,1554,758,A,13113,031300050108,Flat Creek-Flint River,+33.4127172,-084.4939407,06, ,G4020,Fayette,Fayette County,13,Upper Flint,Apalachicola,1196511.2921,6717.75763549
559659551.0,8596853.0,Apalachicola,12060,H1,231,00346482,122,1554,1597,A,13231,031300050108,Flat Creek-Flint River,+33.0907685,-084.3866265,06, ,G4020,Pike,Pike County,13,Upper Flint,Apalachicola,41463510.8384,35064.1255788
507333988.0,9602978.0,Apalachicola,12060,H1,255,00353055,122,1554,2904,A,13255,031300050108,Flat Creek-Flint River,+33.2623888,-084.2860671,06, ,G4020,Spalding,Spalding County,13,Upper Flint,Apalachicola,54617607.0776,46909.9192742
1503616100.0,9285296.0,Coosa-Tallapoosa, ,H1,111,00161582, ,1555,2984,A,01111,031501081006,Gobbler Creek,+33.2964753,-085.4640679,06, ,G4020,Randolph,Randolph County,01,Upper Tallapoosa,Alabama,33715706.3594,27045.1068546
1363589116.0,8241829.0,Ogeechee, ,H1,163,00345714, ,1556,1337,A,13163,030602010405,Manson Branch-Ogeechee River,+33.0581756,-082.4200036,06, ,G4020,Jefferson,Jefferson County,13,Upper Ogeechee,Ogeechee-Savannah,54871093.4453,39051.5375121
475262774.0,6046030.0,Apalachicola,12060,H1,171,00326713,122,1557,53,A,13171,031300050901,Honey Bee Creek-Potato Creek,+33.0744604,-084.1467206,06, ,G4020,Lamar,Lamar County,13,Upper Flint,Apalachicola,36811573.6931,28775.0708158
559659551.0,8596853.0,Apalachicola,12060,H1,231,00346482,122,1557,1597,A,13231,031300050901,Honey Bee Creek-Potato Creek,+33.0907685,-084.3866265,06, ,G4020,Pike,Pike County,13,Upper Flint,Apalachicola,5013674.08449,11656.1113134
507333988.0,9602978.0,Apalachicola,12060,H1,255,00353055,122,1557,2904,A,13255,031300050901,Honey Bee Creek-Potato Creek,+33.2623888,-084.2860671,06, ,G4020,Spalding,Spalding County,13,Upper Flint,Apalachicola,37635646.3935,29017.2186528
1564252367.0,5284573.0,Coosa-Tallapoosa, ,H1,027,00161539, ,1558,12,A,01027,031501090101,Prairie Creek-Fox Creek,+33.2703999,-085.8635254,06, ,G4020,Clay,Clay County,01,Middle Tallapoosa,Alabama,81338751.9256,57275.9410711
1503616100.0,9285296.0,Coosa-Tallapoosa, ,H1,111,00161582, ,1558,2984,A,01111,031501090101,Prairie Creek-Fox Creek,+33.2964753,-085.4640679,06, ,G4020,Randolph,Randolph County,01,Middle Tallapoosa,Alabama,15740978.3683,21793.3562944
2372842394.0,1144346152.0,Edisto-South Carolina Coastal,16700,H1,019,01252740, ,1559,1942,A,45019,030502060404,Bohicket Creek,+32.8004582,-079.9424800,06, ,G4020,Charleston,Charleston County,45,Edisto River,Edisto-Santee,89291390.3984,71021.6814365
1503616100.0,9285296.0,Coosa-Tallapoosa, ,H1,111,00161582, ,1560,2984,A,01111,031501081005,Mad Indian Creek,+33.2964753,-085.4640679,06, ,G4020,Randolph,Randolph County,01,Upper Tallapoosa,Alabama,132223188.688,68680.2075963
2372842394.0,1144346152.0,Edisto-South Carolina Coastal,16700,H1,019,01252740, ,1561,1942,A,45019,030502060402,Wadmalaw River-Atlantic Intracoastal Waterway,+32.8004582,-079.9424800,06, ,G4020,Charleston,Charleston County,45,Edisto River,Edisto-Santee,104113115.594,58113.5797914
1220058031.0,17479750.0,Altamaha,33300,H1,141,00348209, ,1562,759,A,13141,030701020305,Deepstep Creek-Buffalo Creek,+33.2692195,-083.0004653,06, ,G4020,Hancock,Hancock County,13,Lower Oconee,Altamaha-St. Marys,9670.5622156,725.659966401
1757188472.0,15284511.0,Altamaha, ,H1,303,00348428, ,1562,1303,A,13303,030701020305,Deepstep Creek-Buffalo Creek,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Lower Oconee,Altamaha-St. Marys,81417900.2533,54625.2954584
475262774.0,6046030.0,Altamaha,12060,H1,171,00326713,122,1563,53,A,13171,030701031105,Buck Creek,+33.0744604,-084.1467206,06, ,G4020,Lamar,Lamar County,13,Upper Ocmulgee,Altamaha-St. Marys,54232332.6059,41727.9001459
507333988.0,9602978.0,Altamaha,12060,H1,255,00353055,122,1563,2904,A,13255,030701031105,Buck Creek,+33.2623888,-084.2860671,06, ,G4020,Spalding,Spalding County,13,Upper Ocmulgee,Altamaha-St. Marys,59493373.1995,33780.63517
475937514.0,11086906.0,Altamaha,12060,H1,035,00352295,122,1563,2909,A,13035,030701031105,Buck Creek,+33.2903551,-083.9582206,06, ,G4020,Butts,Butts County,13,Upper Ocmulgee,Altamaha-St. Marys,12035387.8138,17632.1512563
1025912893.0,5603382.0,Altamaha,31420,H1,207,00343073,356,1563,3020,A,13207,030701031105,Buck Creek,+33.0174352,-083.9229376,06, ,G4020,Monroe,Monroe County,13,Upper Ocmulgee,Altamaha-St. Marys,2508289.15432,8180.98199899
1450122571.0,7276755.0,Edisto-South Carolina Coastal, ,H1,049,01248004, ,1564,2065,A,45049,030502080403,Camp Branch-Coosawhatchie River,+32.7783349,-081.1438173,06, ,G4020,Hampton,Hampton County,45,Broad-St. Helena,Edisto-Santee,52908329.8984,37898.3281311
1450122571.0,7276755.0,Edisto-South Carolina Coastal, ,H1,049,01248004, ,1565,2065,A,45049,030502080203,Beech Branch,+32.7783349,-081.1438173,06, ,G4020,Hampton,Hampton County,45,Broad-St. Helena,Edisto-Santee,9760297.09308,18901.153497
1056948589.0,11208070.0,Edisto-South Carolina Coastal, ,H1,005,01247980, ,1565,2399,A,45005,030502080203,Beech Branch,+32.9797838,-081.3634213,06, ,G4020,Allendale,Allendale County,45,Broad-St. Helena,Edisto-Santee,54466686.6887,37957.1556831
2141835933.0,20758800.0,Ogeechee,12260,H1,033,00347944, ,1566,1140,A,13033,030602010608,Mill Creek-Buckhead Creek,+33.0508189,-082.0115709,06, ,G4020,Burke,Burke County,13,Upper Ogeechee,Ogeechee-Savannah,58882826.7805,49302.6354549
899449594.0,13452206.0,Ogeechee, ,H1,165,00342985, ,1566,2284,A,13165,030602010608,Mill Creek-Buckhead Creek,+32.7945631,-081.9715244,06, ,G4020,Jenkins,Jenkins County,13,Upper Ogeechee,Ogeechee-Savannah,47117493.6171,36680.4596695
669822350.0,25008172.0,Altamaha,33300,H1,009,00345255, ,1567,3104,A,13009,030701020101,Tobler Creek-Oconee River,+33.0594897,-083.2554566,06, ,G4020,Baldwin,Baldwin County,13,Lower Oconee,Altamaha-St. Marys,78367772.1484,48251.3986673
1056948589.0,11208070.0,Savannah, ,H1,005,01247980, ,1568,2399,A,45005,030601060904,King Creek,+32.9797838,-081.3634213,06, ,G4020,Allendale,Allendale County,45,Middle Savannah,Ogeechee-Savannah,38896592.5312,34863.6149004
1670803486.0,27888992.0,Savannah, ,H1,251,00350204, ,1569,381,A,13251,030601080402,Middle Beaverdam Creek,+32.7447512,-081.6175849,06, ,G4020,Screven,Screven County,13,Brier,Ogeechee-Savannah,51966366.3123,34271.0001948
2141835933.0,20758800.0,Savannah,12260,H1,033,00347944, ,1569,1140,A,13033,030601080402,Middle Beaverdam Creek,+33.0508189,-082.0115709,06, ,G4020,Burke,Burke County,13,Brier,Ogeechee-Savannah,30671258.9183,31615.5322498
899449594.0,13452206.0,Savannah, ,H1,165,00342985, ,1569,2284,A,13165,030601080402,Middle Beaverdam Creek,+32.7945631,-081.9715244,06, ,G4020,Jenkins,Jenkins County,13,Brier,Ogeechee-Savannah,26936574.1022,28116.482738
2736303053.0,198896959.0,Edisto-South Carolina Coastal, ,H1,029,01247991, ,1570,2027,A,45029,030502071002,Middle Ashepoo River,+32.8350184,-080.6552438,06, ,G4020,Colleton,Colleton County,45,Salkehatchie,Edisto-Santee,112900833.625,75706.0057464
1450122571.0,7276755.0,Edisto-South Carolina Coastal, ,H1,049,01248004, ,1571,2065,A,45049,030502070605,Tennants Branch,+32.7783349,-081.1438173,06, ,G4020,Hampton,Hampton County,45,Salkehatchie,Edisto-Santee,50902649.8828,40775.0520982
1141971255.0,12730357.0,Apalachicola,12060,H1,077,00326666,122,1572,1125,A,13077,031300020501,Sandy Creek,+33.3528965,-084.7621381,06, ,G4020,Coweta,Coweta County,13,Middle Chattahoochee-Lake Harding,Apalachicola,88167227.324,52799.6236138
1072232618.0,82803338.0,Apalachicola,29300,H1,285,01673298,122,1572,1606,A,13285,031300020501,Sandy Creek,+33.0344820,-085.0283600,06, ,G4020,Troup,Troup County,13,Middle Chattahoochee-Lake Harding,Apalachicola,1769348.25804,11870.8289353
766718985.0,13112095.0,Apalachicola,12060,H1,149,00347067,122,1572,2287,A,13149,031300020501,Sandy Creek,+33.2913474,-085.1378787,06, ,G4020,Heard,Heard County,13,Middle Chattahoochee-Lake Harding,Apalachicola,4307238.08975,10869.4982935
1141971255.0,12730357.0,Apalachicola,12060,H1,077,00326666,122,1573,1125,A,13077,031300020505,Lower New River,+33.3528965,-084.7621381,06, ,G4020,Coweta,Coweta County,13,Middle Chattahoochee-Lake Harding,Apalachicola,254299.065828,2341.21928766
766718985.0,13112095.0,Apalachicola,12060,H1,149,00347067,122,1573,2287,A,13149,031300020505,Lower New River,+33.2913474,-085.1378787,06, ,G4020,Heard,Heard County,13,Middle Chattahoochee-Lake Harding,Apalachicola,76375070.2098,47567.3320215
2372842394.0,1144346152.0,Edisto-South Carolina Coastal,16700,H1,019,01252740, ,1574,1942,A,45019,030502060305,Penny Creek-Edisto River,+32.8004582,-079.9424800,06, ,G4020,Charleston,Charleston County,45,Edisto River,Edisto-Santee,79471278.1641,48841.4695847
1450122571.0,7276755.0,Edisto-South Carolina Coastal, ,H1,049,01248004, ,1575,2065,A,45049,030502080402,Mill Creek-Coosawhatchie River,+32.7783349,-081.1438173,06, ,G4020,Hampton,Hampton County,45,Broad-St. Helena,Edisto-Santee,73559398.0391,55074.8940563
2141835933.0,20758800.0,Ogeechee,12260,H1,033,00347944, ,1576,1140,A,13033,030602010406,Dry Creek,+33.0508189,-082.0115709,06, ,G4020,Burke,Burke County,13,Upper Ogeechee,Ogeechee-Savannah,21890435.0734,26435.1082306
1363589116.0,8241829.0,Ogeechee, ,H1,163,00345714, ,1576,1337,A,13163,030602010406,Dry Creek,+33.0581756,-082.4200036,06, ,G4020,Jefferson,Jefferson County,13,Upper Ogeechee,Ogeechee-Savannah,39848668.949,33884.9870771
1757188472.0,15284511.0,Ogeechee, ,H1,303,00348428, ,1577,1303,A,13303,030602010208,Mill Branch-Ogeechee River,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Upper Ogeechee,Ogeechee-Savannah,34830844.9955,32658.3155905
1363589116.0,8241829.0,Ogeechee, ,H1,163,00345714, ,1577,1337,A,13163,030602010208,Mill Branch-Ogeechee River,+33.0581756,-082.4200036,06, ,G4020,Jefferson,Jefferson County,13,Upper Ogeechee,Ogeechee-Savannah,49581699.5823,44267.6739083
1298160991.0,10834086.0,Apalachicola,12060,H1,199,00346892,122,1578,680,A,13199,031300050303,Middle White Oak Creek,+33.0292436,-084.6670413,06, ,G4020,Meriwether,Meriwether County,13,Upper Flint,Apalachicola,3992004.82002,12688.4153617
1141971255.0,12730357.0,Apalachicola,12060,H1,077,00326666,122,1578,1125,A,13077,031300050303,Middle White Oak Creek,+33.3528965,-084.7621381,06, ,G4020,Coweta,Coweta County,13,Upper Flint,Apalachicola,76182366.1606,49708.3335976
1503616100.0,9285296.0,Coosa-Tallapoosa, ,H1,111,00161582, ,1579,2984,A,01111,031501081002,Chulafinnee Creek,+33.2964753,-085.4640679,06, ,G4020,Randolph,Randolph County,01,Upper Tallapoosa,Alabama,50146898.8789,34740.9594069
1220058031.0,17479750.0,Altamaha,33300,H1,141,00348209, ,1580,759,A,13141,030701020205,Tomas Lake-Oconee River,+33.2692195,-083.0004653,06, ,G4020,Hancock,Hancock County,13,Lower Oconee,Altamaha-St. Marys,42951627.7865,33135.0549438
1757188472.0,15284511.0,Altamaha, ,H1,303,00348428, ,1580,1303,A,13303,030701020205,Tomas Lake-Oconee River,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Lower Oconee,Altamaha-St. Marys,30201.9713668,2172.26201402
669822350.0,25008172.0,Altamaha,33300,H1,009,00345255, ,1580,3104,A,13009,030701020205,Tomas Lake-Oconee River,+33.0594897,-083.2554566,06, ,G4020,Baldwin,Baldwin County,13,Lower Oconee,Altamaha-St. Marys,36179579.8276,45490.6407735
2736303053.0,198896959.0,Edisto-South Carolina Coastal, ,H1,029,01247991, ,1581,2027,A,45029,030502071001,Upper Ashepoo River,+32.8350184,-080.6552438,06, ,G4020,Colleton,Colleton County,45,Salkehatchie,Edisto-Santee,78303518.625,43386.7038598
2141835933.0,20758800.0,Ogeechee,12260,H1,033,00347944, ,1582,1140,A,13033,030602010404,Lower Big Creek,+33.0508189,-082.0115709,06, ,G4020,Burke,Burke County,13,Upper Ogeechee,Ogeechee-Savannah,1457609.58513,7019.6693691
1363589116.0,8241829.0,Ogeechee, ,H1,163,00345714, ,1582,1337,A,13163,030602010404,Lower Big Creek,+33.0581756,-082.4200036,06, ,G4020,Jefferson,Jefferson County,13,Upper Ogeechee,Ogeechee-Savannah,55016757.5496,48489.3176498
2372842394.0,1144346152.0,Edisto-South Carolina Coastal,16700,H1,019,01252740, ,1583,1942,A,45019,030502020201,Log Bridge Creek,+32.8004582,-079.9424800,06, ,G4020,Charleston,Charleston County,45,South Carolina Coastal,Edisto-Santee,58629524.9297,55222.8892005
2141835933.0,20758800.0,Savannah,12260,H1,033,00347944, ,1584,1140,A,13033,030601080401,Upper Beaverdam Creek,+33.0508189,-082.0115709,06, ,G4020,Burke,Burke County,13,Brier,Ogeechee-Savannah,62639681.3022,44194.8313373
899449594.0,13452206.0,Savannah, ,H1,165,00342985, ,1584,2284,A,13165,030601080401,Upper Beaverdam Creek,+32.7945631,-081.9715244,06, ,G4020,Jenkins,Jenkins County,13,Brier,Ogeechee-Savannah,22853434.4189,23792.6948416
1020291683.0,3832666.0,Altamaha,31420,H1,169,00345367,356,1585,1508,A,13169,030701011706,Little Cedar Creek-Lake Sinclair,+33.0202261,-083.5623393,06, ,G4020,Jones,Jones County,13,Upper Oconee,Altamaha-St. Marys,60936900.7046,36327.8551003
892634162.0,41539480.0,Altamaha, ,H1,237,00347246, ,1585,2644,A,13237,030701011706,Little Cedar Creek-Lake Sinclair,+33.3210605,-083.3717898,06, ,G4020,Putnam,Putnam County,13,Upper Oconee,Altamaha-St. Marys,3315116.82174,13494.4369126
669822350.0,25008172.0,Altamaha,33300,H1,009,00345255, ,1585,3104,A,13009,030701011706,Little Cedar Creek-Lake Sinclair,+33.0594897,-083.2554566,06, ,G4020,Baldwin,Baldwin County,13,Upper Oconee,Altamaha-St. Marys,55338947.7174,36311.164654
1450122571.0,7276755.0,Edisto-South Carolina Coastal, ,H1,049,01248004, ,1586,2065,A,45049,030502080401,House Fork,+32.7783349,-081.1438173,06, ,G4020,Hampton,Hampton County,45,Broad-St. Helena,Edisto-Santee,54143553.7031,37573.9510956
766718985.0,13112095.0,Apalachicola,12060,H1,149,00347067,122,1587,2287,A,13149,031300020602,Town Creek-Hillabahatchee Creek,+33.2913474,-085.1378787,06, ,G4020,Heard,Heard County,13,Middle Chattahoochee-Lake Harding,Apalachicola,62438358.7424,39944.9580059
1503616100.0,9285296.0,Apalachicola, ,H1,111,00161582, ,1587,2984,A,01111,031300020602,Town Creek-Hillabahatchee Creek,+33.2964753,-085.4640679,06, ,G4020,Randolph,Randolph County,01,Middle Chattahoochee-Lake Harding,Apalachicola,11277458.8671,18099.01932
2141835933.0,20758800.0,Ogeechee,12260,H1,033,00347944, ,1588,1140,A,13033,030602010604,Thornton Creek-Buckhead Creek,+33.0508189,-082.0115709,06, ,G4020,Burke,Burke County,13,Upper Ogeechee,Ogeechee-Savannah,65521731.0156,48083.8012912
1220058031.0,17479750.0,Altamaha,33300,H1,141,00348209, ,1589,759,A,13141,030701020304,Tiger Creek-Buffalo Creek,+33.2692195,-083.0004653,06, ,G4020,Hancock,Hancock County,13,Lower Oconee,Altamaha-St. Marys,50089322.0199,36040.8538952
1757188472.0,15284511.0,Altamaha, ,H1,303,00348428, ,1589,1303,A,13303,030701020304,Tiger Creek-Buffalo Creek,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Lower Oconee,Altamaha-St. Marys,31925871.8795,31311.2667058
1298160991.0,10834086.0,Apalachicola,12060,H1,199,00346892,122,1590,680,A,13199,031300050305,Little White Oak Creek,+33.0292436,-084.6670413,06, ,G4020,Meriwether,Meriwether County,13,Upper Flint,Apalachicola,6498982.94541,11280.0420062
1141971255.0,12730357.0,Apalachicola,12060,H1,077,00326666,122,1590,1125,A,13077,031300050305,Little White Oak Creek,+33.3528965,-084.7621381,06, ,G4020,Coweta,Coweta County,13,Upper Flint,Apalachicola,59537848.035,37974.691236
1564252367.0,5284573.0,Coosa-Tallapoosa, ,H1,027,00161539, ,1591,12,A,01027,031501080505,Upper Buck Creek,+33.2703999,-085.8635254,06, ,G4020,Clay,Clay County,01,Upper Tallapoosa,Alabama,64813512.8135,42782.1459513
1503616100.0,9285296.0,Coosa-Tallapoosa, ,H1,111,00161582, ,1591,2984,A,01111,031501080505,Upper Buck Creek,+33.2964753,-085.4640679,06, ,G4020,Randolph,Randolph County,01,Upper Tallapoosa,Alabama,15567139.909,20099.1536868
953541347.0,13727188.0,Altamaha,12060,H1,159,00346144,122,1592,1150,A,13159,030701031303,Little Falling Creek,+33.3181691,-083.6901425,06, ,G4020,Jasper,Jasper County,13,Upper Ocmulgee,Altamaha-St. Marys,28159532.8829,38311.9895357
1020291683.0,3832666.0,Altamaha,31420,H1,169,00345367,356,1592,1508,A,13169,030701031303,Little Falling Creek,+33.0202261,-083.5623393,06, ,G4020,Jones,Jones County,13,Upper Ocmulgee,Altamaha-St. Marys,44834034.4969,35098.772689
953541347.0,13727188.0,Altamaha,12060,H1,159,00346144,122,1593,1150,A,13159,030701011702,Glady Creek-Cedar Creek,+33.3181691,-083.6901425,06, ,G4020,Jasper,Jasper County,13,Upper Oconee,Altamaha-St. Marys,32389032.4089,33483.913238
1020291683.0,3832666.0,Altamaha,31420,H1,169,00345367,356,1593,1508,A,13169,030701011702,Glady Creek-Cedar Creek,+33.0202261,-083.5623393,06, ,G4020,Jones,Jones County,13,Upper Oconee,Altamaha-St. Marys,48982993.1284,34434.1422125
892634162.0,41539480.0,Altamaha, ,H1,237,00347246, ,1593,2644,A,13237,030701011702,Glady Creek-Cedar Creek,+33.3210605,-083.3717898,06, ,G4020,Putnam,Putnam County,13,Upper Oconee,Altamaha-St. Marys,8168045.30884,14723.5921784
475937514.0,11086906.0,Altamaha,12060,H1,035,00352295,122,1594,2909,A,13035,030701031005,Lower Big Sandy Creek,+33.2903551,-083.9582206,06, ,G4020,Butts,Butts County,13,Upper Ocmulgee,Altamaha-St. Marys,48234290.3782,44460.81606
1025912893.0,5603382.0,Altamaha,31420,H1,207,00343073,356,1594,3020,A,13207,030701031005,Lower Big Sandy Creek,+33.0174352,-083.9229376,06, ,G4020,Monroe,Monroe County,13,Upper Ocmulgee,Altamaha-St. Marys,18997986.7953,34576.0883245
507333988.0,9602978.0,Altamaha,12060,H1,255,00353055,122,1595,2904,A,13255,030701031104,Cabin Creek,+33.2623888,-084.2860671,06, ,G4020,Spalding,Spalding County,13,Upper Ocmulgee,Altamaha-St. Marys,68214109.0868,46923.4009116
475937514.0,11086906.0,Altamaha,12060,H1,035,00352295,122,1595,2909,A,13035,030701031104,Cabin Creek,+33.2903551,-083.9582206,06, ,G4020,Butts,Butts County,13,Upper Ocmulgee,Altamaha-St. Marys,19381708.8223,19896.0423321
2372842394.0,1144346152.0,Edisto-South Carolina Coastal,16700,H1,019,01252740, ,1596,1942,A,45019,030502010708,Atlantic Ocean,+32.8004582,-079.9424800,06, ,G4020,Charleston,Charleston County,45,Cooper,Edisto-Santee,61250258.6172,35128.784555
1020291683.0,3832666.0,Altamaha,31420,H1,169,00345367,356,1597,1508,A,13169,030701011704,Rock Creek-Big Cedar Creek,+33.0202261,-083.5623393,06, ,G4020,Jones,Jones County,13,Upper Oconee,Altamaha-St. Marys,47403564.4375,36514.0843361
892634162.0,41539480.0,Altamaha, ,H1,237,00347246, ,1597,2644,A,13237,030701011704,Rock Creek-Big Cedar Creek,+33.3210605,-083.3717898,06, ,G4020,Putnam,Putnam County,13,Upper Oconee,Altamaha-St. Marys,39252577.5976,40922.4427136
669822350.0,25008172.0,Altamaha,33300,H1,009,00345255, ,1597,3104,A,13009,030701011704,Rock Creek-Big Cedar Creek,+33.0594897,-083.2554566,06, ,G4020,Baldwin,Baldwin County,13,Upper Oconee,Altamaha-St. Marys,3335857.9096,12512.4928299
1757188472.0,15284511.0,Ogeechee, ,H1,303,00348428, ,1598,1303,A,13303,030602010207,May Branch-Ogeechee River,+32.9718477,-082.7981123,06, ,G4020,Washington,Washington County,13,Upper Ogeechee,Ogeechee-Savannah,41415195.7317,36914.6095911
1363589116.0,8241829.0,Ogeechee, ,H1,163,00345714, ,1598,1337,A,13163,030602010207,May Branch-Ogeechee River,+33.0581756,-082.4200036,06, ,G4020,Jefferson,Jefferson County,13,Upper Ogeechee,Ogeechee-Savannah,26126731.9864,31870.6584882
